300,0.005,10056802.0
300,0.006,9640452.0
300,0.007,9224102.0
300,0.008,8807752.0
300,0.009,8391402.0
300,0.01,7975052.0
300,0.011,7558702.5
300,0.012,7142352.5
300,0.013,6726002.5
300,0.014,6309652.5
300,0.015,5893302.5
300,0.016,5476952.5
300,0.017,5060602.5
300,0.018,4644252.5
300,0.019,4227903.0
300,0.02,3811552.75
300,0.021,3395202.75
300,0.022,2978852.75
300,0.023,2562503.0
300,0.024,2146153.0
300,0.025,1729803.0
310,0.005,10036363.0
310,0.006,9621800.0
310,0.007,9207237.0
310,0.008,8792674.0
310,0.009,8378111.5
310,0.01,7963348.0
310,0.011,7548985.5
310,0.012,7134422.5
310,0.013,6719860.0
310,0.014,6305297.0
310,0.015,5890734.0
310,0.016,5476171.0
310,0.017,5061608.0
310,0.018,4647045.5
310,0.019,4232482.5
310,0.02,3817919.5
310,0.021,3403356.75
310,0.022,2988793.75
310,0.023,2574230.75
310,0.024,2159668.0
310,0.025,1745105.0
320,0.005,10015924.0
320,0.006,9603148.0
320,0.007,9190372.0
320,0.008,8777596.0
320,0.009,8364820.5
320,0.01,7951644.5
320,0.011,7539268.5
320,0.012,7126493.0
320,0.013,6713717.0
320,0.014,6300941.0
320,0.015,5888165.5
320,0.016,5475389.5
320,0.017,5062614.0
320,0.018,4649838.0
320,0.019,4237062.0
320,0.02,3824286.25
320,0.021,3411510.5
320,0.022,2998734.5
320,0.023,2585958.75
320,0.024,2173183.0
320,0.025,1760407.125
330,0.005,9995485.0
330,0.006,9584496.0
330,0.007,9173507.0
330,0.008,8762518.0
330,0.009,8351529.5
330,0.01,7939940.5
330,0.011,7529552.0
330,0.012,7118563.0
330,0.013,6707574.5
330,0.014,6296585.5
330,0.015,5885597.0
330,0.016,5474608.0
330,0.017,5063619.5
330,0.018,4652630.5
330,0.019,4241642.0
330,0.02,3830653.0
330,0.021,3419664.25
330,0.022,3008675.5
330,0.023,2597686.75
330,0.024,2186698.0
330,0.025,1775709.25
340,0.005,9975046.0
340,0.006,9565844.0
340,0.007,9156642.0
340,0.008,8747440.0
340,0.009,8338238.5
340,0.01,7928237.0
340,0.011,7519835.0
340,0.012,7110633.5
340,0.013,6701431.5
340,0.014,6292230.0
340,0.015,5883028.0
340,0.016,5473826.5
340,0.017,5064625.0
340,0.018,4655423.0
340,0.019,4246221.5
340,0.02,3837019.75
340,0.021,3427818.0
340,0.022,3018616.25
340,0.023,2609414.75
340,0.024,2200213.0
340,0.025,1791011.25
350,0.005,9954606.0
350,0.006,9547191.0
350,0.007,9139777.0
350,0.008,8732362.0
350,0.009,8324947.5
350,0.01,7916533.0
350,0.011,7510118.0
350,0.012,7102703.5
350,0.013,6695289.0
350,0.014,6287874.5
350,0.015,5880459.5
350,0.016,5473045.0
350,0.017,5065630.5
350,0.018,4658215.5
350,0.019,4250801.0
350,0.02,3843386.5
350,0.021,3435971.75
350,0.022,3028557.25
350,0.023,2621142.5
350,0.024,2213728.0
350,0.025,1806313.375
360,0.005,9934167.0
360,0.006,9528539.0
360,0.007,9122912.0
360,0.008,8717284.0
360,0.009,8311656.5
360,0.01,7904829.5
360,0.011,7500401.5
360,0.012,7094773.5
360,0.013,6689146.0
360,0.014,6283518.5
360,0.015,5877891.0
360,0.016,5472263.5
360,0.017,5066636.0
360,0.018,4661008.5
360,0.019,4255381.0
360,0.02,3849753.25
360,0.021,3444125.75
360,0.022,3038498.0
360,0.023,2632870.5
360,0.024,2227243.0
360,0.025,1821615.375
370,0.005,9913728.0
370,0.006,9509887.0
370,0.007,9106046.0
370,0.008,8702206.0
370,0.009,8298365.5
370,0.01,7893125.5
370,0.011,7490684.5
370,0.012,7086844.0
370,0.013,6683003.5
370,0.014,6279163.0
370,0.015,5875322.5
370,0.016,5471482.0
370,0.017,5067641.5
370,0.018,4663801.0
370,0.019,4259960.5
370,0.02,3856120.0
370,0.021,3452279.5
370,0.022,3048439.0
370,0.023,2644598.5
370,0.024,2240758.0
370,0.025,1836917.5
380,0.005,9893288.0
380,0.006,9491235.0
380,0.007,9089181.0
380,0.008,8687128.0
380,0.009,8285074.5
380,0.01,7881421.5
380,0.011,7480967.5
380,0.012,7078914.0
380,0.013,6676860.5
380,0.014,6274807.5
380,0.015,5872754.0
380,0.016,5470700.5
380,0.017,5068647.0
380,0.018,4666593.5
380,0.019,4264540.0
380,0.02,3862486.75
380,0.021,3460433.25
380,0.022,3058379.75
380,0.023,2656326.5
380,0.024,2254273.0
380,0.025,1852219.5
390,0.005,9872849.0
390,0.006,9472583.0
390,0.007,9072316.0
390,0.008,8672050.0
390,0.009,8271783.5
390,0.01,7869718.0
390,0.011,7471250.5
390,0.012,7070984.5
390,0.013,6670718.0
390,0.014,6270451.5
390,0.015,5870185.5
390,0.016,5469919.0
390,0.017,5069652.5
390,0.018,4669386.0
390,0.019,4269120.0
390,0.02,3868853.5
390,0.021,3468587.0
390,0.022,3068320.75
390,0.023,2668054.25
390,0.024,2267788.0
390,0.025,1867521.625
400,0.005,9852409.0
400,0.006,9453930.0
400,0.007,9055451.0
400,0.008,8656972.0
400,0.009,8258492.5
400,0.01,7858014.0
400,0.011,7461534.0
400,0.012,7063054.5
400,0.013,6664575.5
