300,0.005,0.0
300,0.006,0.0
300,0.007,0.0
300,0.008,0.0
300,0.009,0.0
300,0.01,0.0
300,0.011,0.0
300,0.012,0.0
300,0.013,0.0
300,0.014,0.0
300,0.015,0.0
300,0.016,0.0
300,0.017,0.0
300,0.018,0.0
300,0.019,0.0
300,0.02,0.0
300,0.021,0.0
300,0.022,0.0
300,0.023,0.0
300,0.024,0.0
300,0.025,0.0
310,0.005,1.29639172554
310,0.006,1.24534201622
310,0.007,1.23486709595
310,0.008,1.22439217567
310,0.009,1.21391737461
310,0.01,1.20329594612
310,0.011,1.19296753407
310,0.012,1.16705787182
310,0.013,1.17201781273
310,0.014,1.16154289246
310,0.015,1.15106809139
310,0.016,1.14059317112
310,0.017,1.13011825085
310,0.018,1.11964333057
310,0.019,1.09156882763
310,0.02,1.09869360924
310,0.021,1.08821868896
310,0.022,1.05921638012
310,0.023,1.06726896763
310,0.024,1.03764808178
310,0.025,1.04631924629
320,0.005,1.29589486122
320,0.006,1.24502635002
320,0.007,1.23466694355
320,0.008,1.22430765629
320,0.009,1.21394836903
320,0.01,1.20344245434
320,0.011,1.17802512646
320,0.012,1.18287038803
320,0.013,1.17251110077
320,0.014,1.1621516943
320,0.015,1.15179240704
320,0.016,1.12468910217
320,0.017,1.11402201653
320,0.018,1.10335481167
320,0.019,1.11035513878
320,0.02,1.09999585152
320,0.021,1.0713531971
320,0.022,1.07927715778
320,0.023,1.06891787052
320,0.024,1.03935170174
320,0.025,1.02868449688
330,0.005,1.2953979969
330,0.006,1.23095929623
330,0.007,1.23446691036
330,0.008,1.2242231369
330,0.009,1.21397936344
330,0.01,1.20358896255
330,0.011,1.19349181652
330,0.012,1.18324804306
330,0.013,1.1730042696
330,0.014,1.16276061535
330,0.015,1.15251684189
330,0.016,1.14227306843
330,0.017,1.13202929497
330,0.018,1.12178552151
330,0.019,1.11154174805
330,0.02,1.10129797459
330,0.021,1.09105420113
330,0.022,1.06215560436
330,0.023,1.07056677341
330,0.024,1.06032299995
330,0.025,1.05007922649
340,0.005,1.29490113258
340,0.006,1.23055756092
340,0.007,1.23426675797
340,0.008,1.22413849831
340,0.009,1.21401035786
340,0.01,1.20373558998
340,0.011,1.19375395775
340,0.012,1.1836258173
340,0.013,1.17349755764
340,0.014,1.16336941719
340,0.015,1.15324115753
340,0.016,1.14311301708
340,0.017,1.13298475742
340,0.018,1.12285661697
340,0.019,1.11272835732
340,0.02,1.10260021687
340,0.021,1.09247195721
340,0.022,1.08234381676
340,0.023,1.05319190025
340,0.024,1.06208741665
340,0.025,1.0519592762
350,0.005,1.29440414906
350,0.006,1.24407923222
350,0.007,1.23406660557
350,0.008,1.20952320099
350,0.009,1.19920682907
350,0.01,1.2038820982
350,0.011,1.18483865261
350,0.012,1.18400347233
350,0.013,1.17399084568
350,0.014,1.14762532711
350,0.015,1.15396559238
350,0.016,1.14395296574
350,0.017,1.13394033909
350,0.018,1.12392771244
350,0.019,1.09604370594
350,0.02,1.10390233994
350,0.021,1.09388971329
350,0.022,1.08387708664
350,0.023,1.07386445999
350,0.024,1.06385183334
350,0.025,1.0538392067
360,0.005,1.29390728474
360,0.006,1.24376356602
360,0.007,1.23386645317
360,0.008,1.22396945953
360,0.009,1.21407234669
360,0.01,1.20402872562
360,0.011,1.1942782402
360,0.012,1.16855788231
360,0.013,1.17448413372
360,0.014,1.16458702087
360,0.015,1.15468990803
360,0.016,1.14479291439
360,0.017,1.13489580154
360,0.018,1.1249986887
360,0.019,1.09716248512
360,0.02,1.10520458221
360,0.021,1.09530746937
360,0.022,1.06656444073
360,0.023,1.07551336288
360,0.024,1.04616570473
360,0.025,1.0557192564
370,0.005,1.29341042042
370,0.006,1.23410224915
370,0.007,1.23366641998
370,0.008,1.22388482094
370,0.009,1.2141033411
370,0.01,1.20417523384
370,0.011,1.19454038143
370,0.012,1.18475878239
370,0.013,1.17497730255
370,0.014,1.16519582272
370,0.015,1.13861072063
370,0.016,1.12852835655
370,0.017,1.135851264
370,0.018,1.10836350918
370,0.019,1.11628830433
370,0.02,1.10650682449
370,0.021,1.09672522545
370,0.022,1.06803393364
370,0.023,1.07716226578
370,0.024,1.06738078594
370,0.025,1.05759930611
380,0.005,1.2929135561
380,0.006,1.24313223362
380,0.007,1.21898508072
380,0.008,1.22380030155
380,0.009,1.21413433552
380,0.01,1.20432186127
380,0.011,1.19480252266
380,0.012,1.16915786266
380,0.013,1.17547059059
380,0.014,1.14922702312
380,0.015,1.15613865852
380,0.016,1.12929618359
380,0.017,1.13680684566
380,0.018,1.12714087963
380,0.019,1.1174749136
380,0.02,1.10780894756
380,0.021,1.09814298153
380,0.022,1.0884771347
380,0.023,1.07881116867
380,0.024,1.06914520264
380,0.025,1.0594792366
390,0.005,1.29241669178
390,0.006,1.24281644821
390,0.007,1.23326611519
390,0.008,1.22371578217
390,0.009,1.21416532993
390,0.01,1.20446836948
390,0.011,1.19506454468
390,0.012,1.18551421165
390,0.013,1.17596387863
390,0.014,1.1664134264
390,0.015,1.13991248608
390,0.016,1.14731264114
390,0.017,1.13776230812
390,0.018,1.1282119751
390,0.019,1.11866152287
390,0.02,1.10911118984
390,0.021,1.09956073761
390,0.022,1.09001040459
390,0.023,1.06112468243
390,0.024,1.07090961933
390,0.025,1.06135928631
400,0.005,1.29191970825
400,0.006,1.22814702988
400,0.007,1.21841549873
400,0.008,1.22363114357
400,0.009,1.21419632435
400,0.01,1.20461499691
400,0.011,1.19532668591
400,0.012,1.18589186668
400,0.013,1.17645704746
400,0.014,1.16702222824
400,0.015,1.15758740902
400,0.016,1.1481525898
400,0.017,1.13871777058
400,0.018,1.11136877537
400,0.019,1.11984813213
400,0.02,1.11041331291
400,0.021,1.08217430115
