600,0.025,0.630007035104,1.91109484507,2.95863446732,3.19242216511,597.099190595,3.85478707294,0.0667791833248
600,0.02,0.588561097973,1.97477921246,3.59420707333,3.01500401671,597.486104974,3.90312071741,0.0661199043236
500,0.02,0.604594697987,1.76374347805,3.32245000438,4.10423618685,497.293393829,3.37609814348,0.076590348734
600,0.01,0.601483327379,1.8613685011,3.47660681333,2.97233158857,598.605171861,3.74246508557,0.0692881024498
600,0.005,0.73524941405,1.92657002389,3.01015456016,3.7688879513,598.381693015,3.93085652767,0.0712491087801
1500,0.015,0.728489528285,2.5976299567,2.73205738795,1.17579006809,1499.88534394,8.92770156282,0.0305564530431
300,0.025,0.471082292228,1.61768069589,6.12795795173,6.25119194854,297.441833642,2.40532200519,0.10208762072
3000,0.01,0.70456571342,2.99999999978,2.7645215252,0.429495625187,3001.74958037,18.1016221455,0.01474617946
600,0.015,0.644030696063,2.03445387983,3.19914133908,2.23997606148,597.967077979,3.84775537158,0.0690116067309
3000,0.005,0.463792209825,2.92828211752,6.70343695103,0.595014414193,3005.3997075,15.9975691908,0.0149226426053
400,0.02,0.510078068932,1.86639949628,4.29386812772,3.1460499835,397.533086127,2.72736354189,0.0901461667722
2000,0.025,0.750827762068,2.87234259382,2.38295863175,0.591508336823,1999.71615758,11.812911769,0.0225995385126
1500,0.005,0.717253075691,2.56907471011,2.77865970141,1.31484133654,1501.35867951,8.6525296903,0.0314576499859
500,0.015,0.631585877147,2.13341268613,3.62885884118,2.64343920533,497.69319506,3.53451118268,0.0763209126713
400,0.005,0.650043053881,1.89003530682,3.36762514189,3.84218186516,398.007802764,2.86576188054,0.0943760903909
400,0.01,0.567147728091,1.76608392782,4.17751207194,4.79694000159,398.262900679,2.78577808067,0.0935445511944
2000,0.015,0.735496690973,2.62072029508,2.70560015321,1.07614350907,2000.45945552,12.0617710778,0.0226288027113
400,0.015,0.564559417644,1.78784736344,4.42882399305,6.2125493789,397.77031774,2.90258336383,0.0904095778684
300,0.015,0.508429945278,1.57498282271,6.35582583627,9.06850252414,297.957092414,2.36412407391,0.109103089188
3000,0.015,0.691815216512,2.77894560117,2.74972522471,0.741738114921,3001.18763489,17.8034557661,0.0148168904462
3000,0.025,0.733026209648,2.99999986806,2.41577676381,0.3263531929,3000.97635385,17.6267542973,0.0149584143525
400,0.025,0.547624693685,1.76153753924,4.12912280092,5.09048062824,397.080359622,2.96289216854,0.0858028040217
750,0.015,0.677954218759,2.32767797968,3.04881137054,1.7440250535,748.135471455,4.78442745501,0.0567288867845
1000,0.02,0.751539892793,2.19240480581,2.57356478388,2.24912383128,997.966637941,6.1230113374,0.0446079956477
1500,0.025,0.740899800723,2.71797640639,2.42720810335,0.90864502881,1498.92761893,8.74510077216,0.0304936179748
750,0.005,0.801759130581,2.15365449461,2.79168258574,2.56932008017,748.732409151,4.92170345713,0.0588841905089
750,0.02,0.597176526067,1.99074663576,3.25580181694,2.73101173802,747.899455426,4.58687760606,0.0557003137156
750,0.01,0.62700484523,2.05220625539,3.16294921319,2.04182208632,749.04069968,4.41091975801,0.0590060807276
1000,0.025,0.727564223372,2.26496227632,2.4365823567,2.11146126761,997.706406644,6.04512692341,0.0438938502738
500,0.025,0.650959498097,2.0930137618,3.22358684507,3.17893222217,496.708121288,3.67354696944,0.0729682824732
1000,0.005,0.73086170172,2.30849766896,2.97034358801,1.84792375849,999.810592049,6.0208701757,0.0462695957818
2000,0.01,0.698154644098,2.55660089274,2.94315415699,2.62416291444,2001.42361034,11.7442358414,0.0229880112679
2000,0.02,0.482790672485,2.49737399125,6.61252214138,1.29899545141,2001.64938887,10.9237935134,0.0220912624029
300,0.005,0.613805500316,1.73679723413,3.93461694696,4.99063409052,297.843251626,2.34636267471,0.114505390922
1500,0.01,0.731640904743,2.41631499371,2.74190363145,1.65264202159,1500.19782902,9.07745794506,0.0302796417813
1500,0.02,0.684495575588,2.41454694026,2.70518402662,1.37709772197,1499.6508145,8.59125263331,0.0303986292863
3000,0.02,0.662037867107,2.97196465845,2.63816473871,0.205391154209,3001.24335007,17.1386557909,0.0147572220591
2000,0.005,0.708515909445,2.73090783188,2.89097907416,0.954497497311,2002.30551693,11.7025300727,0.0232124201258
1000,0.01,0.686592428175,2.224738528,2.94957451765,1.94142828428,999.521217874,5.94622041109,0.0453366551701
500,0.005,0.704911823809,2.18588669493,3.30671540011,2.61791218189,498.125592978,3.46936602659,0.0812368106271
1000,0.015,0.693657776296,2.21864426321,2.82962612122,2.21765648432,998.857288679,5.96326905219,0.045060548273
300,0.02,0.438269387653,1.52817946776,7.49722790021,6.23516845005,297.758699418,2.20299485276,0.108583286462
500,0.01,0.595436015394,2.01848043281,3.87752439306,2.79160637029,498.378697645,3.33003479534,0.0791344878432
750,0.025,0.651775944144,2.01858835998,2.75693210374,2.62147344949,747.232196758,4.57195669698,0.0563644203059
300,0.01,0.523921405683,1.60964624362,5.78255006992,7.25196320305,298.318269566,2.30267095467,0.113048439603
